date,city,temperature,precipitation,is_rainy
2022-01-10,Chicago,20.284963038931835,0.06507226013740744,0
2022-01-10,Houston,20.0,0.20425901056353243,0
2022-01-10,Miami,31.54898691272341,0.03815877457689912,0
2022-01-11,New York,41.27599935798244,0.08083027999649939,1
2022-01-11,Los Angeles,37.684254487192014,0.0012512666059443871,0
2022-01-11,Chicago,27.70825544280107,0.019794638139605997,0
2022-01-11,Houston,23.50320648724722,0.09353383718119894,1
2022-01-11,Miami,47.67608710761369,0.0446271366319643,1
2022-01-12,New York,48.365478467208604,0.1727934508058283,0
2022-01-12,Los Angeles,30.94710137040655,0.15383691206301583,0
2022-01-12,Chicago,29.787254735716456,0.35930610148674136,0
2022-01-12,Houston,38.130681872435105,0.1130426596550199,0
2022-01-12,Miami,29.04477754595509,0.10571795034409144,0
2022-01-13,New York,20.0,0.03214074384211372,1
2022-01-13,Los Angeles,32.498871033276494,0.15856300623292285,0
2022-01-13,Chicago,33.78313008371625,0.119932994912678,1
2022-01-13,Houston,49.58297585634759,0.029975239694806713,1
2022-01-13,Miami,38.4588924539232,0.2507016815378923,0
2022-01-14,New York,57.699369495525374,0.10148175065887839,1
2022-01-14,Los Angeles,40.49613971690251,0.32313129558401543,0
2022-01-14,Chicago,54.997186604323815,0.28330646896376405,1
2022-01-14,Houston,39.37718361367653,0.024544019854841545,0
2022-01-14,Miami,43.02457235184336,0.24864449325215096,0
2022-01-15,New York,20.0,0.059203623959364154,0
2022-01-15,Los Angeles,29.864481864463137,0.00810599561558067,0
2022-01-15,Chicago,30.09198133194181,0.07976932792608263,1
2022-01-15,Houston,45.91583179809676,0.19554483753327645,0
2022-01-15,Miami,22.90764356081363,0.03307574392368934,0
2022-01-16,New York,36.74699799885275,0.03891742770327938,0
2022-01-16,Los Angeles,20.0,0.092953395363627,0
2022-01-16,Chicago,40.585674795698985,0.028128060709483767,0
2022-01-16,Houston,36.6809067445773,0.051330002438755955,1
2022-01-16,Miami,55.68504665363744,0.05126785894128353,1
2022-01-17,New York,34.093217036599775,0.017062062843989787,0
2022-01-17,Los Angeles,20.0,0.010265887731970406,0
2022-01-17,Chicago,45.05544538122401,0.15622237804660205,0
2022-01-17,Houston,37.50928693110937,0.003211774544486167,0
2022-01-17,Miami,37.193357421821716,0.01930759357702952,0
2022-01-18,New York,46.539212616316135,0.06080014685264619,0
2022-01-18,Los Angeles,31.712588073062804,0.038428543240415475,0
2022-01-18,Chicago,31.766513747896475,0.04153613107413896,0
2022-01-18,Houston,45.76943073133677,0.027510075433284344,0
2022-01-18,Miami,20.0,0.1656232647545876,0
2022-01-19,New York,34.33936784379637,0.06722429932469942,0
2022-01-19,Los Angeles,49.71315139759078,0.06257822246167605,0
2022-01-19,Chicago,20.0,0.10898120078156653,1
2022-01-19,Houston,28.293105545462986,0.15655745441626956,0
2022-01-19,Miami,32.25725325145603,0.11400076756407451,0
2022-01-20,New York,29.288986327976033,0.020644296451883586,0
2022-01-20,Los Angeles,22.94242417863339,0.002206439702383779,0
2022-01-20,Chicago,48.29670119591727,0.07878840740969606,1
2022-01-20,Houston,37.57908031351486,0.06886906189560087,1
2022-01-20,Miami,46.81491731519577,0.25728046398296306,0
2022-01-21,New York,47.40411332836958,0.0838021925616263,1
2022-01-21,Los Angeles,30.89307250741655,0.089258579363846,0
2022-01-21,Chicago,32.8290554709973,0.04970277028279866,1
2022-01-21,Houston,42.1982814507255,0.005195798668673639,0
2022-01-21,Miami,27.910898708504934,0.08148761915559434,0
2022-01-22,New York,38.98483924767563,0.025135931804912262,0
2022-01-22,Los Angeles,20.0,0.031009863430076747,1
2022-01-22,Chicago,32.56554807428792,0.05185184525337867,0
2022-01-22,Houston,38.6783846328061,0.23436582933467298,0
2022-01-22,Miami,38.89524852693038,0.13684904275335602,0
2022-01-23,New York,26.08021159795225,0.029493559712101963,1
2022-01-23,Los Angeles,35.61954840743235,0.05779276090204837,0
2022-01-23,Chicago,20.0,0.03818505301529597,0
2022-01-23,Houston,41.25661759170763,0.05756423413356629,0
2022-01-23,Miami,26.47523510462331,0.09154823629568953,0
2022-01-24,New York,27.717346762630694,0.2586133580739981,1
2022-01-24,Los Angeles,35.35724616839238,0.3751870608096969,0
2022-01-24,Chicago,33.07411871199775,0.038031138478801796,0
2022-01-24,Houston,36.476516515105466,0.06334938362162854,0
2022-01-24,Miami,28.013393111798685,0.008425674415552316,0
2022-01-25,New York,22.976713497369303,0.13522458210746546,0
2022-01-25,Los Angeles,39.599240713190476,0.019998729053846597,0
2022-01-25,Chicago,38.44866224219525,0.15805814571561935,0
2022-01-25,Houston,23.04006311817932,0.2954245452485251,0
2022-01-25,Miami,36.17767579029875,0.14361475963947182,0
2022-01-26,New York,26.0601563066024,0.1434269666262383,1
2022-01-26,Los Angeles,27.51254639310791,0.018941902534134497,0
2022-01-26,Chicago,31.5746629359051,0.29511923772839965,0
2022-01-26,Houston,20.010145268944086,0.0535926923709825,0
2022-01-26,Miami,33.62875922447146,0.05136491356226816,0
2022-01-27,New York,46.217317039333466,0.03891598923506958,0
2022-01-27,Los Angeles,37.37820818508333,0.11022842730095435,0
2022-01-27,Chicago,29.15263320609811,0.17241881813205578,0
2022-01-27,Houston,33.65644033042473,0.059271665448016736,0
2022-01-27,Miami,22.59012853644872,0.12906874842762708,1
2022-01-28,New York,37.40375645088863,0.047452218244763034,1
2022-01-28,Los Angeles,33.42291644013568,0.026698978684006544,0
2022-01-28,Chicago,42.22772750235538,0.004003821212899542,0
2022-01-28,Houston,39.22576860930042,0.08105165745794979,0
2022-01-28,Miami,30.557091216656993,0.11856847784287022,0
2022-01-29,New York,46.137585380381786,0.1609242853850779,1
2022-01-29,Los Angeles,35.16555881153203,0.05018839923457982,0
2022-01-29,Chicago,59.57165538097915,0.11211674730074406,0
2022-01-29,Houston,45.14366704153101,0.31207877015226754,0
2022-01-29,Miami,45.02418987720584,0.02836129783612253,0
2022-01-30,New York,28.418119844309707,0.08903415020442029,1
2022-01-30,Los Angeles,39.579942627930286,0.17783029964387392,1
2022-01-30,Chicago,36.715616460558394,0.08191295145820184,0
2022-01-30,Houston,34.08050896378721,0.02932037836204808,0
2022-01-30,Miami,23.87907613879268,0.11715135421375251,0
2022-01-31,New York,37.4824314226008,0.055047600690326375,1
2022-01-31,Los Angeles,20.0,0.057137133937195196,1
2022-01-31,Chicago,20.0,0.01625501130170207,0
2022-01-31,Houston,44.57889125508161,0.11404812973868833,1
2022-01-31,Miami,48.64270498056568,0.04211986603651364,0
2022-02-01,New York,25.185249775075487,0.07282484205708703,0
2022-02-01,Los Angeles,20.0,0.0377740184055628,0
2022-02-01,Chicago,41.228605942334525,0.07055448443288227,0
2022-02-01,Houston,20.93656735577128,0.03134192565870781,1
2022-02-01,Miami,69.87057058578978,0.05367072086466273,0
2022-02-02,New York,39.077344998227275,0.10443462030790972,0
2022-02-02,Los Angeles,42.007301912363275,0.01810190431371133,1
2022-02-02,Chicago,37.33437341896782,0.01104564387642711,0
2022-02-02,Houston,32.52146546935548,0.011092245708352454,1
2022-02-02,Miami,24.93733785118826,0.00018414186394793633,0
2022-02-03,New York,29.365156146742848,0.03047279087454733,1
2022-02-03,Los Angeles,28.334034990127847,0.14285405340700472,0
2022-02-03,Chicago,33.385707329577535,0.14007701532409222,1
2022-02-03,Houston,29.13414359555519,0.040906282997778126,0
2022-02-03,Miami,21.845976690819676,0.010504428876324648,0
2022-02-04,New York,38.167715800084935,0.08196339781220371,0
2022-02-04,Los Angeles,32.19269979775587,0.18847355070470292,0
2022-02-04,Chicago,25.99733370805653,0.12875912372775297,0
2022-02-04,Houston,32.69761505006027,0.06159794819145623,0
2022-02-04,Miami,53.89370436826302,0.006444325665321011,0
2022-02-05,New York,37.70270765788447,0.2595146553374423,0
2022-02-05,Los Angeles,48.72955718698074,0.01922938940301468,0
2022-02-05,Chicago,46.70537574016258,0.018956440251888043,0
2022-02-05,Houston,23.185019096416088,0.05059680429793631,0
2022-02-05,Miami,27.10090330618254,0.11477797839412435,0
2022-02-06,New York,28.83413287580339,0.0013722009611521098,1
2022-02-06,Los Angeles,61.03663591491795,0.13221636845965562,0
2022-02-06,Chicago,35.32716463493416,0.1671328936028138,0
2022-02-06,Houston,30.991675992430597,0.08415853657251075,0
2022-02-06,Miami,28.081097607590237,0.004404875450788935,0
2022-02-07,New York,40.61327557822791,0.3437114214526094,0
2022-02-07,Los Angeles,50.105385180151096,0.048652187422372595,0
2022-02-07,Chicago,53.352694128645126,0.16907658489900823,0
2022-02-07,Houston,36.1315287287899,0.16237612913405297,0
2022-02-07,Miami,20.798809876083507,0.03985382449694026,0
2022-02-08,New York,44.41780711802855,0.1467259563237948,0
2022-02-08,Los Angeles,41.662788639061255,0.39742458508405265,0
2022-02-08,Chicago,27.807474113516417,0.046147155475544314,0
2022-02-08,Houston,41.50250447253269,0.126269132591218,0
2022-02-08,Miami,32.6340785073451,0.006923675176045089,0
2022-02-09,New York,50.21538045073512,0.060331107977112455,0
2022-02-09,Los Angeles,30.872232146034186,0.15093100450394792,0
2022-02-09,Chicago,42.70167938499289,0.08048501949447012,0
2022-02-09,Houston,47.73228981256787,0.046286066322749356,0
2022-02-09,Miami,36.5175340469192,0.0996748548363211,0
2022-02-10,New York,32.734850601289,0.698084487487754,0
2022-02-10,Los Angeles,20.0,0.008240696587113508,0
2022-02-10,Chicago,26.034347236128244,0.08734090835188013,0
2022-02-10,Houston,31.566434799577006,0.16912577920018967,0
2022-02-10,Miami,21.61995323589137,0.03785931513947676,0
2022-02-11,New York,34.01257020418134,0.05194610961752277,0
2022-02-11,Los Angeles,40.68301835305415,0.002576887647627363,0
2022-02-11,Chicago,20.0,0.38793769809215467,1
2022-02-11,Houston,48.85621758288277,0.0050258099115558195,0
2022-02-11,Miami,25.89786082429343,0.05322885270258573,0
2022-02-12,New York,60.79061926667249,0.22116799719370409,0
2022-02-12,Los Angeles,26.915858899248118,0.06791887795240041,0
2022-02-12,Chicago,34.341839251505114,0.21863227219521475,0
2022-02-12,Houston,20.915188559228106,0.13929378891073757,0
2022-02-12,Miami,43.687088246065564,0.035530802852551224,0
2022-02-13,New York,24.67678721342636,0.01840534282926384,0
2022-02-13,Los Angeles,41.89408568082877,0.14166986127966372,0
2022-02-13,Chicago,24.231330425499326,0.005232258716563539,0
2022-02-13,Houston,40.85572141832863,0.6891451349909111,0
2022-02-13,Miami,29.069044341650134,0.117670263615411,0
2022-02-14,New York,45.762059754760486,0.11828603206712636,1
2022-02-14,Los Angeles,44.71740645469132,0.029105386917600107,1
2022-02-14,Chicago,20.0,0.052347559845302906,0
2022-02-14,Houston,24.48878228822817,0.1827687903389668,0
2022-02-14,Miami,27.90106987189981,0.10409274779358912,0
2022-02-15,New York,41.863938982904735,0.009165128936075287,0
2022-02-15,Los Angeles,43.375757331055354,0.039581716385567914,0
2022-02-15,Chicago,41.181610664735715,0.061770826917216595,0
2022-02-15,Houston,36.354550756959824,0.09695382190503685,0
2022-02-15,Miami,44.96806063899316,0.02734879157972385,0
2022-02-16,New York,30.555718827279065,0.02589344343411756,0
2022-02-16,Los Angeles,49.69481990182475,0.02363230988925509,0
2022-02-16,Chicago,35.43845980618912,0.07760767343352926,0
2022-02-16,Houston,23.495212859373428,0.0659999634777772,0
2022-02-16,Miami,20.0,0.14562973629449147,0
2022-02-17,New York,29.342292906069776,0.08296387230148572,0
2022-02-17,Los Angeles,41.70653412026351,0.15540739629543465,1
2022-02-17,Chicago,51.31149738621931,0.008160413782155753,1
2022-02-17,Houston,34.946321666288654,0.03136584243212375,0
2022-02-17,Miami,33.85142809315353,0.1794329625405597,1
2022-02-18,New York,63.326417705705936,0.01190520230495311,0
2022-02-18,Los Angeles,20.0,0.3875922140868186,1
2022-02-18,Chicago,46.50168157900548,0.045485232510401194,0
2022-02-18,Houston,38.79965578111351,0.026374875919215775,0
2022-02-18,Miami,26.64717983170135,0.15358845911643484,1
2022-02-19,New York,28.832622225820792,0.18590627462923381,0
2022-02-19,Los Angeles,26.088439173601735,0.2003489263861166,0
2022-02-19,Chicago,52.24895183487335,0.15430508503577464,0
2022-02-19,Houston,30.764825655533528,0.0760903394101617,1
2022-02-19,Miami,37.94328556293943,0.08850626384929228,0
2022-02-20,New York,45.07095150391291,0.012920863901215713,0
2022-02-20,Los Angeles,43.216014453698136,0.00020435268101717428,1
2022-02-20,Chicago,39.73762695200902,0.13821592764945007,1
2022-02-20,Houston,37.57631188729249,0.07621767743879948,0
2022-02-20,Miami,49.78842719334071,0.15986260249954354,0
2022-02-21,New York,40.28566627576465,0.036199407383520815,0
2022-02-21,Los Angeles,43.12202389196413,0.021507203778610977,0
2022-02-21,Chicago,42.91887333825836,0.002455223144914805,0
2022-02-21,Houston,35.00476654606232,0.28707009894589913,0
2022-02-21,Miami,27.749119305989545,0.06836185252212644,1
2022-02-22,New York,28.73750683350862,0.039767842892200915,1
2022-02-22,Los Angeles,20.0,0.21984844324712977,0
2022-02-22,Chicago,26.449023356520428,0.027470974149335515,0
2022-02-22,Houston,46.07906153116741,0.05094413119812246,1
2022-02-22,Miami,20.0,0.1275216411228654,0
2022-02-23,New York,41.07741770945845,0.16190118154177421,0
2022-02-23,Los Angeles,20.0,0.032795005733128484,0
2022-02-23,Chicago,44.38386768477828,0.2516904683741807,1
2022-02-23,Houston,43.05384886804817,0.06771153978206544,1
2022-02-23,Miami,35.66495534447097,0.0545236979338162,0
2022-02-24,New York,46.62770506709712,0.024250340121249495,0
2022-02-24,Los Angeles,42.00576392988805,0.06777852468093018,1
2022-02-24,Chicago,41.198134857018445,0.01207580504302445,0
2022-02-24,Houston,24.603556247556128,0.08107126514637589,0
2022-02-24,Miami,35.835552306277535,0.03167709543540813,0
2022-02-25,New York,38.95324906030804,0.05813919508152149,0
2022-02-25,Los Angeles,44.22408215184567,0.046088777055695265,0
2022-02-25,Chicago,25.3751251829856,0.016080169535414857,0
2022-02-25,Houston,36.93983619400548,0.10807566718598814,0
2022-02-25,Miami,20.0,0.16903900220965815,0
2022-02-26,New York,43.24276058075739,0.3204151028486232,1
2022-02-26,Los Angeles,37.59964373108366,0.3930640266783019,0
2022-02-26,Chicago,24.2011081757986,0.11376442681576189,0
2022-02-26,Houston,43.71908643716179,0.18250067431901074,1
2022-02-26,Miami,41.74913749423245,0.09091056626061675,0
2022-02-27,New York,29.34115357332286,0.052645093852139,0
2022-02-27,Los Angeles,43.64114369224693,0.3383846920268605,0
2022-02-27,Chicago,25.097202454439362,0.06084077581034746,0
2022-02-27,Houston,29.347616610905227,0.13290699833105912,0
2022-02-27,Miami,46.305061630457175,0.023393823569443944,1
2022-02-28,New York,27.358999511467687,0.004153129525217712,0
2022-02-28,Los Angeles,29.784452192920714,0.0005755701833470076,0
2022-02-28,Chicago,42.327606242318026,0.42536220441586875,0
2022-02-28,Houston,36.48772985819621,0.06557671935277885,0
2022-02-28,Miami,46.695398494271814,0.06868027508688607,1
2022-03-01,New York,31.967749094225756,0.10950781551392058,0
2022-03-01,Los Angeles,56.59194070870387,0.15458021224842192,1
2022-03-01,Chicago,49.70326988259677,0.07321081779762866,0
2022-03-01,Houston,74.5974153909185,0.23766229716233345,0
2022-03-01,Miami,69.45054599990549,0.10378982454354935,0
2022-03-02,New York,76.37545531006924,0.16780013754757847,0
2022-03-02,Los Angeles,51.22805670543319,0.07411358227382758,0
2022-03-02,Chicago,70.56866183478408,0.03666569723506586,0
2022-03-02,Houston,64.40037922926825,0.14472453095129126,0
2022-03-02,Miami,74.75084184341061,0.038252451872937854,0
2022-03-03,New York,60.53981729196361,0.0704810897095282,0
2022-03-03,Los Angeles,55.6892131235963,0.115834283738312,0
2022-03-03,Chicago,81.33128727810741,0.08448075994376528,0
2022-03-03,Houston,52.44930937998335,0.07068312076055998,0
2022-03-03,Miami,73.72447310753581,0.012763142210581441,1
2022-03-04,New York,50.77835916617395,0.022324041377147632,1
2022-03-04,Los Angeles,54.962078856960616,0.2569325952950292,0
2022-03-04,Chicago,55.1758016835326,0.30282409503978586,0
2022-03-04,Houston,44.57726625742786,0.047544987005318035,0
2022-03-04,Miami,59.40695346021549,0.0066328252231747115,0
2022-03-05,New York,53.29376602901878,0.18336845519032166,1
2022-03-05,Los Angeles,56.267062600546794,0.44060408217167774,0
2022-03-05,Chicago,59.8040066312751,0.01736295974272675,0
2022-03-05,Houston,70.8598020560568,0.19099759131693117,0
2022-03-05,Miami,63.791140715153276,0.21581728900455663,0
2022-03-06,New York,63.13340510613064,0.08755219715432644,0
2022-03-06,Los Angeles,54.32881702132175,0.18416546653651802,0
2022-03-06,Chicago,47.658278266796906,0.24083439958710554,1
2022-03-06,Houston,60.69442057665355,0.11817815839207957,0
2022-03-06,Miami,62.539104670091255,0.07086684027037274,0
2022-03-07,New York,78.53892977797295,0.005660028153863389,0
2022-03-07,Los Angeles,51.03441464449975,0.09713144168575895,1
2022-03-07,Chicago,59.51366695409638,0.03605622629547117,1
2022-03-07,Houston,64.60884817688161,0.13715576282676917,1
2022-03-07,Miami,52.00945690223361,0.00865014551779675,0
2022-03-08,New York,67.86543884814495,0.08838498201024571,0
2022-03-08,Los Angeles,56.62511113162071,0.14462455181165443,1
2022-03-08,Chicago,69.95309058695588,0.11680236780534592,0
2022-03-08,Houston,68.05738428857055,0.007112197084710688,1
2022-03-08,Miami,53.56101286582835,0.20235084014710847,0
2022-03-09,New York,63.433021941145434,0.14774021573480134,1
2022-03-09,Los Angeles,61.792647835788756,0.11058700059191298,1
2022-03-09,Chicago,57.0023830745117,0.28988658170777265,1
2022-03-09,Houston,61.998785046993376,0.06177749221235747,1
2022-03-09,Miami,55.00966928450257,0.004036460310635997,0
2022-03-10,New York,67.9897182329586,0.00892556079937706,1
2022-03-10,Los Angeles,74.47132376418733,0.22637758850106615,1
2022-03-10,Chicago,49.91704390891337,0.06828392463545091,1
2022-03-10,Houston,66.26226536766322,0.07262042427222948,0
2022-03-10,Miami,58.89910767884765,0.03312474069252199,0
2022-03-11,New York,70.10188294442806,0.04400532473478902,0
2022-03-11,Los Angeles,52.42103155385281,0.0029632009276210317,0
2022-03-11,Chicago,44.1862960585336,0.00037924502072135416,0
2022-03-11,Houston,57.15990813492634,0.03124458992011155,0
2022-03-11,Miami,66.96284528575698,0.2918052283909163,0
2022-03-12,New York,66.67270084424447,0.5873536079071392,0
2022-03-12,Los Angeles,59.713614907876895,0.11906403303783662,0
2022-03-12,Chicago,65.0302487332256,0.06632078275914532,0
2022-03-12,Houston,74.06660772119176,0.3357348889132295,0
2022-03-12,Miami,61.88277649653633,0.03572786504740908,0
2022-03-13,New York,64.13229835120198,0.1448775947565647,1
2022-03-13,Los Angeles,50.38068241516088,0.26644030548189784,0
2022-03-13,Chicago,61.40221516167436,0.017562733274520428,0
2022-03-13,Houston,63.58099621956243,0.057185756307466355,0
2022-03-13,Miami,52.09685644780117,0.13812936451450183,0
2022-03-14,New York,52.2766601476286,0.27094446529658356,1
2022-03-14,Los Angeles,58.331600564641334,0.01977507143797653,1
2022-03-14,Chicago,56.672205644256195,0.10332875382184514,0
2022-03-14,Houston,59.71028919393742,0.03773860902081025,0
2022-03-14,Miami,66.7717912389197,0.23397980194044454,0
2022-03-15,New York,66.70213767244566,0.269519877492854,0
2022-03-15,Los Angeles,70.72059205265572,0.00632542266159815,0
2022-03-15,Chicago,64.9960819080058,0.35072450729826204,1
2022-03-15,Houston,75.40530459194443,0.3060971152691457,1
2022-03-15,Miami,64.94424533830956,0.09342651615184239,0
2022-03-16,New York,49.38258090705477,0.16888089980909543,1
2022-03-16,Los Angeles,54.157033958480106,0.0280252340155439,0
2022-03-16,Chicago,71.92984857742513,0.03584926432794677,0
2022-03-16,Houston,55.84037176223673,0.04925470208844501,0
2022-03-16,Miami,57.91214438010617,0.1856807855527063,0
2022-03-17,New York,44.965721906477526,0.07289137259379244,1
2022-03-17,Los Angeles,42.3582072882799,0.13809595014557627,1
2022-03-17,Chicago,49.65765329317557,0.15145797062701116,1
2022-03-17,Houston,53.915022933386815,0.08095754210991297,0
2022-03-17,Miami,56.27003785320824,0.010892248962475037,0
2022-03-18,New York,58.107607222072524,0.11015880042332785,0
2022-03-18,Los Angeles,43.923251886317956,0.0076468785207255835,0
2022-03-18,Chicago,57.44995974629867,0.021750974236527547,1
2022-03-18,Houston,53.823920566234634,0.025415213465314387,1
2022-03-18,Miami,75.12256238413549,0.12570604983009556,0
2022-03-19,New York,69.39117872899585,0.28809844445883565,0
2022-03-19,Los Angeles,80.594544972004,0.17093051302626536,0
2022-03-19,Chicago,59.66421039664249,0.04977949468073642,0
2022-03-19,Houston,71.82631038385102,0.2549444412456526,0
2022-03-19,Miami,60.83002487369908,0.1248263436379492,0
2022-03-20,New York,66.77233432662875,0.0048329840980068225,0
2022-03-20,Los Angeles,60.884110984594344,0.06285092486554748,0
2022-03-20,Chicago,47.18274223179931,0.4389383382044759,0
2022-03-20,Houston,45.9271959595749,0.1009407003115987,1
2022-03-20,Miami,50.83905268615234,0.10919589380893686,1
2022-03-21,New York,63.09066998020959,0.00877862540741688,0
2022-03-21,Los Angeles,55.11679208592058,0.2154786729062484,0
2022-03-21,Chicago,52.98340988077963,0.1453509021192068,0
2022-03-21,Houston,61.98891014443844,0.10115461531888768,0
2022-03-21,Miami,45.62930316418578,0.09470369039580988,1
2022-03-22,New York,55.89344446784619,0.0835224932674737,0
2022-03-22,Los Angeles,52.37295482256903,0.09443063856425439,0
2022-03-22,Chicago,69.71116130939643,0.17842904301723,1
2022-03-22,Houston,54.712766899053385,0.027717468269778257,0
2022-03-22,Miami,67.14377836668399,0.20949607563033146,0
2022-03-23,New York,55.965410066697736,0.01382776237985532,0
2022-03-23,Los Angeles,62.19579057332257,0.08307864078512754,1
2022-03-23,Chicago,53.14527090229563,0.23320660149956074,0
2022-03-23,Houston,47.54469539769763,0.10750055210492429,0
2022-03-23,Miami,61.7575684711958,0.14554619731959295,0
2022-03-24,New York,64.10172980623256,0.01768014747179868,0
2022-03-24,Los Angeles,61.328911536588365,0.08176022811811662,0
2022-03-24,Chicago,61.23131961611087,0.04281735127041022,0
2022-03-24,Houston,56.14756240161612,0.15823751179910633,0
2022-03-24,Miami,42.6041909706984,0.01860039324620295,0
2022-03-25,New York,57.301744935612874,0.33837766456981966,0
2022-03-25,Los Angeles,58.85531628100418,0.09150616638125544,0
2022-03-25,Chicago,54.30829180528725,0.14614462051006474,0
2022-03-25,Houston,66.43900657551633,0.03754287590546497,0
2022-03-25,Miami,64.05374131965722,0.05041699976195124,0
2022-03-26,New York,47.56446846385744,0.08680292609422634,0
2022-03-26,Los Angeles,72.83398064106925,0.010464448764570842,0
2022-03-26,Chicago,52.92726380968622,0.04494210263893744,1
2022-03-26,Houston,46.86767754308481,0.06028304367282677,1
2022-03-26,Miami,72.48442574418262,0.028691594313752008,1
2022-03-27,New York,58.311266473547285,0.02210549191499515,1
2022-03-27,Los Angeles,59.57591332296909,0.024273406600301185,0
2022-03-27,Chicago,53.0742873511705,0.04492705326450985,0
2022-03-27,Houston,72.11966890963198,0.1557848539094501,0
2022-03-27,Miami,57.372713331683414,0.014032344436832043,0
2022-03-28,New York,56.23695478934585,0.036384610874039054,0
2022-03-28,Los Angeles,62.030800995253806,0.008769747767086111,0
2022-03-28,Chicago,63.73542016239477,0.1180327260756531,1
2022-03-28,Houston,40.98452479060536,0.0873823251834124,0
2022-03-28,Miami,59.04464041607825,0.010878257804901224,0
2022-03-29,New York,66.9545008946545,0.1817768442504203,0
2022-03-29,Los Angeles,86.80162296891905,0.03375526117327496,0
2022-03-29,Chicago,50.30063940624937,0.17570958499970332,1
2022-03-29,Houston,54.85334234918579,0.08126047014068621,0
2022-03-29,Miami,58.750934008799646,0.029910580954163546,0
2022-03-30,New York,61.249474232782354,0.011418833271648797,0
2022-03-30,Los Angeles,57.637824300920435,0.057347250806417484,0
2022-03-30,Chicago,85.60376582743638,0.035649213752392404,0
2022-03-30,Houston,72.05746552997968,0.32320651219295526,0
2022-03-30,Miami,44.1261984587759,0.08035334877833224,0
2022-03-31,New York,81.4607852328424,0.10155611177615119,1
2022-03-31,Los Angeles,56.619267334905615,0.03715540251162037,0
2022-03-31,Chicago,82.96321276902731,0.35682521395370226,1
2022-03-31,Houston,53.34430017621608,0.08018775539142559,0
2022-03-31,Miami,55.846759529707526,0.15019498097537004,1
2022-04-01,New York,60.316121223364895,0.1277493155514546,1
2022-04-01,Los Angeles,68.65429267133732,0.03392439671867186,0
2022-04-01,Chicago,56.5186983930297,0.26968752101287,0
2022-04-01,Houston,60.83968741632344,0.07216207903868005,0
2022-04-01,Miami,74.50260215995334,0.1450342097535558,0
2022-04-02,New York,55.32948099612524,0.00035326908742779734,0
2022-04-02,Los Angeles,60.684291814898934,0.0637048193850181,0
2022-04-02,Chicago,71.73231819986074,0.05566295842051351,0
2022-04-02,Houston,50.49722338934059,0.1809952928508692,0
