date,city,temperature,precipitation,is_rainy,temp_category,weather_impact_score
2022-01-19,Los Angeles,49.71315139759078,0.062578222461676,0,Mild,1.1
2022-01-19,Chicago,20.0,0.1089812007815665,1,Cold,0.8
2022-01-19,Houston,28.293105545462986,0.1565574544162695,0,Cold,0.95
2022-01-19,Miami,32.25725325145603,0.1140007675640745,0,Cold,0.95
2022-01-20,New York,29.288986327976037,0.0206442964518835,0,Cold,0.95
2022-01-20,Los Angeles,22.94242417863339,0.0022064397023837,0,Cold,0.95
2022-01-20,Chicago,48.29670119591727,0.078788407409696,1,Mild,0.95
2022-01-20,Houston,37.57908031351486,0.0688690618956008,1,Cold,0.8
2022-01-20,Miami,46.81491731519577,0.257280463982963,0,Mild,1.1
2022-01-21,New York,47.40411332836958,0.0838021925616263,1,Mild,0.95
2022-01-21,Los Angeles,30.89307250741655,0.089258579363846,0,Cold,0.95
2022-01-21,Chicago,32.8290554709973,0.0497027702827986,1,Cold,0.8
2022-01-21,Houston,42.1982814507255,0.0051957986686736,0,Mild,1.1
2022-01-21,Miami,27.91089870850493,0.0814876191555943,0,Cold,0.95
2022-01-22,New York,38.98483924767563,0.0251359318049122,0,Cold,0.95
2022-01-22,Los Angeles,20.0,0.0310098634300767,1,Cold,0.8
2022-01-22,Chicago,32.56554807428792,0.0518518452533786,0,Cold,0.95
2022-01-22,Houston,38.6783846328061,0.2343658293346729,0,Cold,0.95
2022-01-22,Miami,38.89524852693038,0.136849042753356,0,Cold,0.95
2022-01-23,New York,26.08021159795225,0.0294935597121019,1,Cold,0.8
2022-01-23,Los Angeles,35.61954840743235,0.0577927609020483,0,Cold,0.95
2022-01-23,Chicago,20.0,0.0381850530152959,0,Cold,0.95
2022-01-23,Houston,41.25661759170763,0.0575642341335662,0,Mild,1.1
2022-01-23,Miami,26.47523510462331,0.0915482362956895,0,Cold,0.95
2022-01-24,New York,27.717346762630694,0.2586133580739981,1,Cold,0.8
2022-01-24,Los Angeles,35.35724616839238,0.3751870608096969,0,Cold,0.95
2022-01-24,Chicago,33.07411871199775,0.0380311384788017,0,Cold,0.95
2022-01-24,Houston,36.476516515105466,0.0633493836216285,0,Cold,0.95
2022-01-24,Miami,28.013393111798685,0.0084256744155523,0,Cold,0.95
2022-01-25,New York,22.976713497369303,0.1352245821074654,0,Cold,0.95
2022-01-25,Los Angeles,39.59924071319048,0.0199987290538465,0,Cold,0.95
2022-01-25,Chicago,38.44866224219525,0.1580581457156193,0,Cold,0.95
2022-01-25,Houston,23.04006311817932,0.2954245452485251,0,Cold,0.95
2022-01-25,Miami,36.17767579029875,0.1436147596394718,0,Cold,0.95
2022-01-26,New York,26.0601563066024,0.1434269666262383,1,Cold,0.8
2022-01-26,Los Angeles,27.51254639310791,0.0189419025341344,0,Cold,0.95
2022-01-26,Chicago,31.5746629359051,0.2951192377283996,0,Cold,0.95
2022-01-26,Houston,20.01014526894409,0.0535926923709825,0,Cold,0.95
2022-01-26,Miami,33.62875922447146,0.0513649135622681,0,Cold,0.95
2022-01-27,New York,46.217317039333466,0.0389159892350695,0,Mild,1.1
2022-01-27,Los Angeles,37.37820818508333,0.1102284273009543,0,Cold,0.95
2022-01-27,Chicago,29.15263320609811,0.1724188181320557,0,Cold,0.95
2022-01-27,Houston,33.65644033042473,0.0592716654480167,0,Cold,0.95
2022-01-27,Miami,22.59012853644872,0.129068748427627,1,Cold,0.8
2022-01-28,New York,37.40375645088863,0.047452218244763,1,Cold,0.8
2022-01-28,Los Angeles,33.42291644013568,0.0266989786840065,0,Cold,0.95
2022-01-28,Chicago,42.22772750235538,0.0040038212128995,0,Mild,1.1
2022-01-28,Houston,39.22576860930042,0.0810516574579497,0,Cold,0.95
2022-01-28,Miami,30.557091216656996,0.1185684778428702,0,Cold,0.95
2022-01-29,New York,46.137585380381786,0.1609242853850779,1,Mild,0.95
2022-01-29,Los Angeles,35.16555881153203,0.0501883992345798,0,Cold,0.95
2022-01-29,Chicago,59.57165538097915,0.112116747300744,0,Mild,1.1
2022-01-29,Houston,45.14366704153101,0.3120787701522675,0,Mild,1.1
2022-01-29,Miami,45.02418987720584,0.0283612978361225,0,Mild,1.1
2022-01-30,New York,28.418119844309707,0.0890341502044202,1,Cold,0.8
2022-01-30,Los Angeles,39.579942627930286,0.1778302996438739,1,Cold,0.8
2022-01-30,Chicago,36.7156164605584,0.0819129514582018,0,Cold,0.95
2022-01-30,Houston,34.08050896378721,0.029320378362048,0,Cold,0.95
2022-01-30,Miami,23.87907613879268,0.1171513542137525,0,Cold,0.95
2022-01-31,New York,37.4824314226008,0.0550476006903263,1,Cold,0.8
2022-01-31,Los Angeles,20.0,0.0571371339371951,1,Cold,0.8
2022-01-31,Chicago,20.0,0.016255011301702,0,Cold,0.95
2022-01-31,Houston,44.57889125508161,0.1140481297386883,1,Mild,0.95
2022-01-31,Miami,48.64270498056568,0.0421198660365136,0,Mild,1.1
2022-02-01,New York,25.185249775075487,0.072824842057087,0,Cold,0.95
2022-02-01,Los Angeles,20.0,0.0377740184055628,0,Cold,0.95
2022-02-01,Chicago,41.228605942334525,0.0705544844328822,0,Mild,1.1
2022-02-01,Houston,20.93656735577128,0.0313419256587078,1,Cold,0.8
2022-02-01,Miami,69.87057058578978,0.0536707208646627,0,Mild,1.1
2022-02-02,New York,39.07734499822728,0.1044346203079097,0,Cold,0.95
2022-02-02,Los Angeles,42.00730191236328,0.0181019043137113,1,Mild,0.95
2022-02-02,Chicago,37.33437341896782,0.0110456438764271,0,Cold,0.95
2022-02-02,Houston,32.52146546935548,0.0110922457083524,1,Cold,0.8
2022-02-02,Miami,24.93733785118826,0.0001841418639479,0,Cold,0.95
2022-02-03,New York,29.365156146742848,0.0304727908745473,1,Cold,0.8
2022-02-03,Los Angeles,28.334034990127847,0.1428540534070047,0,Cold,0.95
2022-02-03,Chicago,33.385707329577535,0.1400770153240922,1,Cold,0.8
2022-02-03,Houston,29.13414359555519,0.0409062829977781,0,Cold,0.95
2022-02-03,Miami,21.84597669081968,0.0105044288763246,0,Cold,0.95
2022-02-04,New York,38.167715800084935,0.0819633978122037,0,Cold,0.95
2022-02-04,Los Angeles,32.19269979775587,0.1884735507047029,0,Cold,0.95
2022-02-04,Chicago,25.99733370805653,0.1287591237277529,0,Cold,0.95
2022-02-04,Houston,32.69761505006027,0.0615979481914562,0,Cold,0.95
2022-02-04,Miami,53.89370436826302,0.006444325665321,0,Mild,1.1
2022-02-05,New York,37.70270765788447,0.2595146553374423,0,Cold,0.95
2022-02-05,Los Angeles,48.72955718698074,0.0192293894030146,0,Mild,1.1
2022-02-05,Chicago,46.70537574016258,0.018956440251888,0,Mild,1.1
2022-02-05,Houston,23.185019096416088,0.0505968042979363,0,Cold,0.95
2022-02-05,Miami,27.10090330618254,0.1147779783941243,0,Cold,0.95
2022-02-06,New York,28.83413287580339,0.0013722009611521,1,Cold,0.8
2022-02-06,Los Angeles,61.03663591491795,0.1322163684596556,0,Mild,1.1
2022-02-06,Chicago,35.32716463493416,0.1671328936028138,0,Cold,0.95
2022-02-06,Houston,30.9916759924306,0.0841585365725107,0,Cold,0.95
2022-02-06,Miami,28.08109760759024,0.0044048754507889,0,Cold,0.95
2022-02-07,New York,40.61327557822791,0.3437114214526094,0,Mild,1.1
2022-02-07,Los Angeles,50.105385180151096,0.0486521874223725,0,Mild,1.1
2022-02-07,Chicago,53.352694128645126,0.1690765848990082,0,Mild,1.1
2022-02-07,Houston,36.1315287287899,0.1623761291340529,0,Cold,0.95
2022-02-07,Miami,20.798809876083507,0.0398538244969402,0,Cold,0.95
2022-02-08,New York,44.41780711802855,0.1467259563237948,0,Mild,1.1
2022-02-08,Los Angeles,41.662788639061255,0.3974245850840526,0,Mild,1.1
2022-02-08,Chicago,27.807474113516417,0.0461471554755443,0,Cold,0.95
2022-02-08,Houston,41.50250447253269,0.126269132591218,0,Mild,1.1
2022-02-08,Miami,32.6340785073451,0.006923675176045,0,Cold,0.95
2022-02-09,New York,50.21538045073512,0.0603311079771124,0,Mild,1.1
2022-02-09,Los Angeles,30.872232146034182,0.1509310045039479,0,Cold,0.95
2022-02-09,Chicago,42.70167938499289,0.0804850194944701,0,Mild,1.1
2022-02-09,Houston,47.73228981256787,0.0462860663227493,0,Mild,1.1
2022-02-09,Miami,36.5175340469192,0.0996748548363211,0,Cold,0.95
2022-02-10,New York,32.734850601289,0.698084487487754,0,Cold,0.95
2022-02-10,Los Angeles,20.0,0.0082406965871135,0,Cold,0.95
2022-02-10,Chicago,26.034347236128244,0.0873409083518801,0,Cold,0.95
2022-02-10,Houston,31.566434799577006,0.1691257792001896,0,Cold,0.95
2022-02-10,Miami,21.61995323589137,0.0378593151394767,0,Cold,0.95
2022-02-11,New York,34.01257020418134,0.0519461096175227,0,Cold,0.95
2022-02-11,Los Angeles,40.68301835305415,0.0025768876476273,0,Mild,1.1
2022-02-11,Chicago,20.0,0.3879376980921546,1,Cold,0.8
2022-02-11,Houston,48.85621758288277,0.0050258099115558,0,Mild,1.1
2022-02-11,Miami,25.89786082429343,0.0532288527025857,0,Cold,0.95
2022-02-12,New York,60.79061926667249,0.221167997193704,0,Mild,1.1
2022-02-12,Los Angeles,26.91585889924812,0.0679188779524004,0,Cold,0.95
2022-02-12,Chicago,34.341839251505114,0.2186322721952147,0,Cold,0.95
2022-02-12,Houston,20.915188559228103,0.1392937889107375,0,Cold,0.95
2022-02-12,Miami,43.68708824606557,0.0355308028525512,0,Mild,1.1
2022-02-13,New York,24.67678721342636,0.0184053428292638,0,Cold,0.95
2022-02-13,Los Angeles,41.89408568082877,0.1416698612796637,0,Mild,1.1
2022-02-13,Chicago,24.231330425499326,0.0052322587165635,0,Cold,0.95
2022-02-13,Houston,40.85572141832863,0.6891451349909111,0,Mild,1.1
2022-02-13,Miami,29.06904434165013,0.117670263615411,0,Cold,0.95
2022-02-14,New York,45.762059754760486,0.1182860320671263,1,Mild,0.95
2022-02-14,Los Angeles,44.71740645469132,0.0291053869176001,1,Mild,0.95
2022-02-14,Chicago,20.0,0.0523475598453029,0,Cold,0.95
2022-02-14,Houston,24.48878228822817,0.1827687903389668,0,Cold,0.95
2022-02-14,Miami,27.90106987189981,0.1040927477935891,0,Cold,0.95
2022-02-15,New York,41.863938982904735,0.0091651289360752,0,Mild,1.1
2022-02-15,Los Angeles,43.37575733105536,0.0395817163855679,0,Mild,1.1
2022-02-15,Chicago,41.18161066473572,0.0617708269172165,0,Mild,1.1
2022-02-15,Houston,36.354550756959824,0.0969538219050368,0,Cold,0.95
2022-02-15,Miami,44.96806063899316,0.0273487915797238,0,Mild,1.1
2022-02-16,New York,30.555718827279065,0.0258934434341175,0,Cold,0.95
2022-02-16,Los Angeles,49.69481990182475,0.023632309889255,0,Mild,1.1
2022-02-16,Chicago,35.43845980618912,0.0776076734335292,0,Cold,0.95
2022-02-16,Houston,23.495212859373428,0.0659999634777772,0,Cold,0.95
2022-02-16,Miami,20.0,0.1456297362944914,0,Cold,0.95
2022-02-17,New York,29.342292906069776,0.0829638723014857,0,Cold,0.95
2022-02-17,Los Angeles,41.70653412026351,0.1554073962954346,1,Mild,0.95
2022-02-17,Chicago,51.31149738621931,0.0081604137821557,1,Mild,0.95
2022-02-17,Houston,34.946321666288654,0.0313658424321237,0,Cold,0.95
2022-02-17,Miami,33.85142809315353,0.1794329625405597,1,Cold,0.8
2022-02-18,New York,63.326417705705936,0.0119052023049531,0,Mild,1.1
2022-02-18,Los Angeles,20.0,0.3875922140868186,1,Cold,0.8
2022-02-18,Chicago,46.50168157900548,0.0454852325104011,0,Mild,1.1
2022-02-18,Houston,38.79965578111351,0.0263748759192157,0,Cold,0.95
2022-02-18,Miami,26.64717983170135,0.1535884591164348,1,Cold,0.8
2022-02-19,New York,28.832622225820792,0.1859062746292338,0,Cold,0.95
2022-02-19,Los Angeles,26.08843917360173,0.2003489263861166,0,Cold,0.95
2022-02-19,Chicago,52.24895183487335,0.1543050850357746,0,Mild,1.1
2022-02-19,Houston,30.764825655533528,0.0760903394101617,1,Cold,0.8
2022-02-19,Miami,37.94328556293943,0.0885062638492922,0,Cold,0.95
2022-02-20,New York,45.07095150391291,0.0129208639012157,0,Mild,1.1
2022-02-20,Los Angeles,43.216014453698136,0.0002043526810171,1,Mild,0.95
2022-02-20,Chicago,39.73762695200902,0.13821592764945,1,Cold,0.8
2022-02-20,Houston,37.57631188729249,0.0762176774387994,0,Cold,0.95
2022-02-20,Miami,49.78842719334071,0.1598626024995435,0,Mild,1.1
2022-02-21,New York,40.28566627576465,0.0361994073835208,0,Mild,1.1
2022-02-21,Los Angeles,43.12202389196413,0.0215072037786109,0,Mild,1.1
2022-02-21,Chicago,42.91887333825836,0.0024552231449148,0,Mild,1.1
2022-02-21,Houston,35.00476654606232,0.2870700989458991,0,Cold,0.95
2022-02-21,Miami,27.749119305989545,0.0683618525221264,1,Cold,0.8
2022-02-22,New York,28.73750683350862,0.0397678428922009,1,Cold,0.8
2022-02-22,Los Angeles,20.0,0.2198484432471297,0,Cold,0.95
2022-02-22,Chicago,26.449023356520428,0.0274709741493355,0,Cold,0.95
2022-02-22,Houston,46.07906153116741,0.0509441311981224,1,Mild,0.95
2022-02-22,Miami,20.0,0.1275216411228654,0,Cold,0.95
2022-02-23,New York,41.07741770945845,0.1619011815417742,0,Mild,1.1
2022-02-23,Los Angeles,20.0,0.0327950057331284,0,Cold,0.95
2022-02-23,Chicago,44.38386768477828,0.2516904683741807,1,Mild,0.95
2022-02-23,Houston,43.05384886804817,0.0677115397820654,1,Mild,0.95
2022-02-23,Miami,35.66495534447097,0.0545236979338162,0,Cold,0.95
2022-02-24,New York,46.62770506709712,0.0242503401212494,0,Mild,1.1
2022-02-24,Los Angeles,42.00576392988805,0.0677785246809301,1,Mild,0.95
2022-02-24,Chicago,41.198134857018445,0.0120758050430244,0,Mild,1.1
2022-02-24,Houston,24.603556247556128,0.0810712651463758,0,Cold,0.95
2022-02-24,Miami,35.835552306277535,0.0316770954354081,0,Cold,0.95
2022-02-25,New York,38.95324906030804,0.0581391950815214,0,Cold,0.95
2022-02-25,Los Angeles,44.22408215184567,0.0460887770556952,0,Mild,1.1
2022-02-25,Chicago,25.3751251829856,0.0160801695354148,0,Cold,0.95
2022-02-25,Houston,36.93983619400548,0.1080756671859881,0,Cold,0.95
2022-02-25,Miami,20.0,0.1690390022096581,0,Cold,0.95
2022-02-26,New York,43.24276058075739,0.3204151028486232,1,Mild,0.95
2022-02-26,Los Angeles,37.59964373108366,0.3930640266783019,0,Cold,0.95
2022-02-26,Chicago,24.2011081757986,0.1137644268157618,0,Cold,0.95
2022-02-26,Houston,43.71908643716179,0.1825006743190107,1,Mild,0.95
2022-02-26,Miami,41.74913749423245,0.0909105662606167,0,Mild,1.1
2022-02-27,New York,29.34115357332286,0.052645093852139,0,Cold,0.95
2022-02-27,Los Angeles,43.64114369224693,0.3383846920268605,0,Mild,1.1
2022-02-27,Chicago,25.09720245443936,0.0608407758103474,0,Cold,0.95
2022-02-27,Houston,29.347616610905227,0.1329069983310591,0,Cold,0.95
2022-02-27,Miami,46.305061630457175,0.0233938235694439,1,Mild,0.95
2022-02-28,New York,27.358999511467687,0.0041531295252177,0,Cold,0.95
2022-02-28,Los Angeles,29.784452192920718,0.000575570183347,0,Cold,0.95
2022-02-28,Chicago,42.327606242318026,0.4253622044158687,0,Mild,1.1
2022-02-28,Houston,36.48772985819621,0.0655767193527788,0,Cold,0.95
2022-02-28,Miami,46.69539849427181,0.068680275086886,1,Mild,0.95
2022-03-01,New York,31.96774909422576,0.1095078155139205,0,Cold,0.95
2022-03-01,Los Angeles,56.59194070870387,0.1545802122484219,1,Mild,0.95
2022-03-01,Chicago,49.70326988259677,0.0732108177976286,0,Mild,1.1
2022-03-01,Houston,74.5974153909185,0.2376622971623334,0,Hot,1.0
2022-03-01,Miami,69.45054599990549,0.1037898245435493,0,Mild,1.1
2022-03-02,New York,76.37545531006924,0.1678001375475784,0,Hot,1.0
2022-03-02,Los Angeles,51.22805670543319,0.0741135822738275,0,Mild,1.1
2022-03-02,Chicago,70.56866183478408,0.0366656972350658,0,Hot,1.0
2022-03-02,Houston,64.40037922926825,0.1447245309512912,0,Mild,1.1
2022-03-02,Miami,74.75084184341061,0.0382524518729378,0,Hot,1.0
2022-03-03,New York,60.53981729196361,0.0704810897095282,0,Mild,1.1
2022-03-03,Los Angeles,55.6892131235963,0.115834283738312,0,Mild,1.1
2022-03-03,Chicago,81.33128727810741,0.0844807599437652,0,Hot,1.0
2022-03-03,Houston,52.44930937998335,0.0706831207605599,0,Mild,1.1
2022-03-03,Miami,73.72447310753581,0.0127631422105814,1,Hot,0.85
2022-03-04,New York,50.77835916617395,0.0223240413771476,1,Mild,0.95
2022-03-04,Los Angeles,54.962078856960616,0.2569325952950292,0,Mild,1.1
2022-03-04,Chicago,55.1758016835326,0.3028240950397858,0,Mild,1.1
2022-03-04,Houston,44.57726625742786,0.047544987005318,0,Mild,1.1
2022-03-04,Miami,59.40695346021549,0.0066328252231747,0,Mild,1.1
2022-03-05,New York,53.29376602901878,0.1833684551903216,1,Mild,0.95
2022-03-05,Los Angeles,56.2670626005468,0.4406040821716777,0,Mild,1.1
2022-03-05,Chicago,59.8040066312751,0.0173629597427267,0,Mild,1.1
2022-03-05,Houston,70.8598020560568,0.1909975913169311,0,Hot,1.0
2022-03-05,Miami,63.79114071515328,0.2158172890045566,0,Mild,1.1
2022-03-06,New York,63.13340510613064,0.0875521971543264,0,Mild,1.1
2022-03-06,Los Angeles,54.32881702132175,0.184165466536518,0,Mild,1.1
2022-03-06,Chicago,47.658278266796906,0.2408343995871055,1,Mild,0.95
2022-03-06,Houston,60.69442057665355,0.1181781583920795,0,Mild,1.1
2022-03-06,Miami,62.539104670091255,0.0708668402703727,0,Mild,1.1
2022-03-07,New York,78.53892977797295,0.0056600281538633,0,Hot,1.0
2022-03-07,Los Angeles,51.03441464449975,0.0971314416857589,1,Mild,0.95
2022-03-07,Chicago,59.51366695409638,0.0360562262954711,1,Mild,0.95
2022-03-07,Houston,64.60884817688161,0.1371557628267691,1,Mild,0.95
2022-03-07,Miami,52.00945690223361,0.0086501455177967,0,Mild,1.1
2022-03-08,New York,67.86543884814495,0.0883849820102457,0,Mild,1.1
2022-03-08,Los Angeles,56.62511113162071,0.1446245518116544,1,Mild,0.95
2022-03-08,Chicago,69.95309058695588,0.1168023678053459,0,Mild,1.1
2022-03-08,Houston,68.05738428857055,0.0071121970847106,1,Mild,0.95
2022-03-08,Miami,53.56101286582835,0.2023508401471084,0,Mild,1.1
2022-03-09,New York,63.43302194114544,0.1477402157348013,1,Mild,0.95
2022-03-09,Los Angeles,61.79264783578876,0.1105870005919129,1,Mild,0.95
2022-03-09,Chicago,57.0023830745117,0.2898865817077726,1,Mild,0.95
2022-03-09,Houston,61.998785046993376,0.0617774922123574,1,Mild,0.95
2022-03-09,Miami,55.00966928450257,0.0040364603106359,0,Mild,1.1
2022-03-10,New York,67.9897182329586,0.008925560799377,1,Mild,0.95
2022-03-10,Los Angeles,74.47132376418733,0.2263775885010661,1,Hot,0.85
2022-03-10,Chicago,49.91704390891337,0.0682839246354509,1,Mild,0.95
2022-03-10,Houston,66.26226536766322,0.0726204242722294,0,Mild,1.1
2022-03-10,Miami,58.89910767884765,0.0331247406925219,0,Mild,1.1
2022-03-11,New York,70.10188294442806,0.044005324734789,0,Hot,1.0
2022-03-11,Los Angeles,52.42103155385281,0.002963200927621,0,Mild,1.1
2022-03-11,Chicago,44.1862960585336,0.0003792450207213,0,Mild,1.1
2022-03-11,Houston,57.15990813492634,0.0312445899201115,0,Mild,1.1
2022-03-11,Miami,66.96284528575698,0.2918052283909163,0,Mild,1.1
2022-03-12,New York,66.67270084424447,0.5873536079071392,0,Mild,1.1
2022-03-12,Los Angeles,59.713614907876895,0.1190640330378366,0,Mild,1.1
2022-03-12,Chicago,65.0302487332256,0.0663207827591453,0,Mild,1.1
2022-03-12,Houston,74.06660772119176,0.3357348889132295,0,Hot,1.0
2022-03-12,Miami,61.88277649653633,0.035727865047409,0,Mild,1.1
2022-03-13,New York,64.13229835120198,0.1448775947565647,1,Mild,0.95
2022-03-13,Los Angeles,50.38068241516088,0.2664403054818978,0,Mild,1.1
2022-03-13,Chicago,61.40221516167436,0.0175627332745204,0,Mild,1.1
2022-03-13,Houston,63.58099621956243,0.0571857563074663,0,Mild,1.1
2022-03-13,Miami,52.09685644780117,0.1381293645145018,0,Mild,1.1
2022-03-14,New York,52.2766601476286,0.2709444652965835,1,Mild,0.95
2022-03-14,Los Angeles,58.33160056464133,0.0197750714379765,1,Mild,0.95
2022-03-14,Chicago,56.6722056442562,0.1033287538218451,0,Mild,1.1
2022-03-14,Houston,59.71028919393742,0.0377386090208102,0,Mild,1.1
